""	"BRU.00001"	"BRU.00002"	"BRU.00003"	"BRU.00004"	"BRU.00005"	"BRU.00006"	"BRU.00007"	"BRU.00008"	"BRU.00009"	"BRU.00010"	"BRU.00011"	"BRU.00012"	"BRU.03709"	"BRU.03713"	"BRU.03722"	"BRU.03733"	"BRU.03746"	"BRU.03762"	"BRU.03775"	"BRU.03780"	"BRU.03787"	"BRU.03792"	"BRU.03804"	"BRU.03813"	"BRU.03815"	"BRU.03819"	"BRU.03822"	"BRU.03824"	"BRU.03839"	"BRU.03853"	"BRU.03856"	"BRU.03860"	"BRU.03861"	"BRU.03867"	"BRU.03871"	"BRU.03878"	"BRU.03881"	"BRU.03886"	"BRU.03895"	"BRU.03899"	"BRU.03904"	"BRU.03907"	"BRU.03916"	"BRU.03932"	"BRU.03936"	"BRU.03937"	"BRU.04003"	"BRU.04004"	"BRU.04006"	"BRU.04008"	"BRU.04013"	"BRU.04034"	"BRU.04035"	"BRU.04036"	"BRU.04044"	"BRU.04045"	"BRU.04049"	"BRU.04050"	"BRU.04056"	"BRU.04057"	"BRU.04058"	"BRU.04061"	"BRU.04064"	"BRU.04065"	"BRU.04071"	"BRU.04075"	"BRU.04077"	"BRU.04079"	"BRU.04082"	"BRU.04088"	"BRU.04090"	"BRU.04092"	"BRU.04093"	"BRU.04095"	"BRU.04098"	"BRU.04102"	"BRU.04113"	"BRU.04114"	"BRU.04119"	"BRU.04121"	"BRU.04133"	"BRU.04137"	"BRU.04146"	"BRU.04150"	"BRU.04151"	"BRU.04153"	"BRU.04341"	"BRU.04348"	"BRU.04351"	"BRU.04353"	"BRU.04357"	"BRU.04364"	"BRU.04372"	"BRU.04377"	"BRU.04381"	"BRU.05218"	"BRU.05228"	"BRU.05229"	"BRU.05231"	"BRU.05232"	"BRU.05235"	"BRU.05236"	"BRU.05237"	"BRU.05241"	"BRU.05243"	"BRU.05246"	"BRU.05249"	"BRU.05251"	"BRU.05256"	"BRU.05258"	"BRU.05264"	"BRU.05270"	"BRU.05271"	"BRU.05272"	"BRU.05327"	"BRU.05336"	"BRU.05341"	"BRU.05343"	"BRU.05344"	"BRU.05349"	"BRU.05352"	"BRU.05355"	"BRU.05361"	"BRU.05364"	"BRU.05377"	"BRU.05379"	"BRU.05382"	"BRU.1000"	"BRU.1006"	"BRU.1017"	"BRU.1018"	"BRU.1022"	"BRU.1028"	"BRU.1031"	"BRU.1032"	"BRU.1036"	"BRU.1037"	"BRU.1039"	"BRU.1040"	"BRU.1042"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"Mock.DNA"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"PRO.1019"	"PRO.1031"	"PRO.1035"	"PRO.1037"	"PRO.1038"	"PRO.1040"	"PRO.1041"	"PRO.1042"	"PRO.1044"	"PRO.1047"	"PRO.1049"	"PRO.1050"	"PRO.1053"	"PRO.1054"	"PRO.1055"	"PRO.1056"	"PRO.1057"	"PRO.1059"	"PRO.1061"	"PRO.1067"	"PRO.1068"	"PRO.1069"	"PRO.1070"	"PRO.1071"	"PRO.1073"	"PRO.1075"	"PRO.1077"	"PRO.1079"	"PRO.1080"	"PRO.1081"	"PRO.1082"	"PRO.1084"	"PRO.1085"	"PRO.1088"	"PRO.1091"	"PRO.1099"	"PRO.112"	"PRO.1125"	"PRO.1127"	"PRO.1134"	"PRO.1264"	"PRO.1265"	"PRO.1280"	"PRO.1282"	"PRO.1284"	"PRO.1286"	"PRO.1287"	"PRO.1289"	"PRO.1290"	"PRO.1291"	"PRO.1292"	"PRO.1295"	"PRO.1296"	"PRO.1299"	"PRO.1300"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"
"Dialister"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269037847697218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338753387533875	0	0.0389972144846797	0	0	0	0	0	0	0	0	0	0	0	0.0159090909090909	0	0	0	0	0.0331890331890332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Selenomonas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205587770163416	0	0	0.0297741273100616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113858165256994	0	0	0	0.0138539042821159	0	0	0	0	0	0.0300546448087432	0	0	0	0	0	0.0447598253275109	0	0	0	0	0	0.147260273972603	0	0	0	0	0	0	0	0	0	0.0190943807965085	0	0	0	0	0	0	0	0	0	0	0.00506678949792722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172998246639392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204545454545455	0	0.0440140845070423	0	0	0	0	0	0	0	0	0	0.0184966548602912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0381315538608198	0	0	0	0	0	0	0	0	0	0	0	0
"Veillonella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100845070422535	0	0	0	0	0	0	0	0	0.0978473581213307	0	0.238805970149254	0.15392725355825	0.185240963855422	0	0	0	0	0.123780945236309	0.165634674922601	0	0	0	0	0	0	0	0	0	0.116642958748222	0	0	0.35077519379845	0	0	0.426240652617267	0	0	0	0	0.904255319148936	0.268705270006506	0	0.360576923076923	0.630395136778116	0.326616288832913	0	0	0	0.103785103785104	0	0.186885245901639	0	0	0	0.123833229620411	0.0864077669902913	0.331877729257642	0	0.375	0	0.104116222760291	0.146558704453441	0	0.404096100827097	0	0.235908141962422	0	0.256061502069781	0	0.392497712717292	0	0.450622083981338	0	0.150493421052632	0	0	0.163644605621034	0	0	0	0	0	0.150478796169631	0.09120221096269	0	0.242145178764897	0	0	0	0	0	0	0.192749244712991	0	0	0.190715181932246	0.22360248447205	0.498591549295775	0.138521781693588	0.384651600753296	0.187806587245971	0.750230414746544	0	0	0	0	0	0	0	0	0	0	0.233151183970856	0.0459380479251899	0.597014925373134	0	0	0	0	0	0.189504373177843	0	0	0	0.118867924528302	0	0	0	0	0.0142729705619982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754608294930876	0.363507779349364	0.643426294820717	0.760777683854607	0	0	0.241935483870968	0	0	0	0	0.010752688172043	0	0	0	0	0	0.024904214559387	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	0.762295081967213	0	0	0	0	0	0	0	0	0	0	0.312572087658593	0	0	0.560975609756098	0	0	0	0	0.116925064599483	0.121854304635762	0	0	0	0.377333333333333	0	0.220560747663551	0	0	0	0	0	0.445378151260504	0	0	0	0	0.401060070671378	0.38955223880597	0.0380698351115422	0.211124401913876	0	0	0	0	0	0	0	0.511986301369863	0	0	0	0	0	0.357983193277311	0	0	0.339416058394161	0.250574712643678	0	0.493377483443709	0	0.58477508650519	0	0	0	0	0	0	0	0.0326424870466321	0	0	0
"Fusobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245283018867925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234708392603129	0.0721062618595825	0.0462232243517475	0	0	0	0	0	0	0.0251716247139588	0	0	0.0266753415744958	0.0609195402298851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665938864628821	0	0	0	0	0	0	0.0216620716817645	0.416238917405506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165666266506603	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124215809284818	0.0683229813664596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50199203187251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244648318042813	0.10989010989011	0	0	0	0	0	0	0	0	0	0	0	0	0.0687876182287188	0	0	0	0	0	0	0	0	0	0	0	0	0.324334053275738	0	0	0	0	0	0	0	0	0	0	0.231950844854071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0897196261682243	0	0	0.133333333333333	0	0	0	0	0	0.290748898678414	0	0	0.274626865671642	0.01454898157129	0.0681818181818182	0	0	0	0	0.355140186915888	0	0.0958333333333333	0	0	0	0	0	0.0672870436649964	0	0.44273127753304	0	0	0.028735632183908	0	0	0	0.0934256055363322	0	0	0	0	0	0	0	0	0	0	0
"Leptotrichia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042674253200569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377833753148615	0	0	0	0	0	0	0	0	0	0	0.029126213592233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0276442307692308	0	0	0	0	0	0	0	0	0.0105115627189909	0	0	0	0	0	0	0	0	0	0	0.0694444444444444	0	0	0	0	0	0	0	0	0	0	0.0296296296296296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mycoplana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021671826625387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phenylobacterium"	0	0	0	0	0	0	0	0	0	0	0	0.147794117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878293601003764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168115942028986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00636492220650637	0	0	0	0	0	0	0	0	0	0.00121401318071453	0	0	0	0	0	0.00519978106185003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bradyrhizobium"	0.282958199356913	0	0	0	0	0	0.0311614730878187	0	0	0.0481226864093072	0.106860158311346	0	0	0	0	0.185185185185185	0	0.153518123667377	0	0	0	0	0	0.147540983606557	0	0	0.0128012048192771	0	0	0.0677290836653386	0	0.0555138784696174	0	0	0	0.0689655172413793	0.0286113049546406	0	0	0	0	0	0.019203413940256	0	0	0	0	0	0	0.133790737564322	0	0	0	0	0	0	0	0	0.00671704450041982	0	0	0.00713305898491084	0	0	0	0	0	0.0117493472584856	0.00871188550093342	0	0.0436681222707424	0	0	0	0	0	0.035958904109589	0	0	0	0	0	0.12799043062201	0	0	0	0	0	0.045822855546242	0	0	0.0200093066542578	0	0	0	0.00360144057623049	0	0	0.0175054704595186	0	0	0	0	0	0	0	0.0368580060422961	0	0	0	0	0	0.0176211453744493	0.012241054613936	0	0	0	0	0	0	0.0531914893617021	0	0.0212150433944069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124301675977654	0	0.0350877192982456	0.0343443354148082	0.183549783549784	0.0740740740740741	0.220338983050847	0.0445816186556927	0.270958083832335	0	0.108910891089109	0.0595703125	0	0.204761904761905	0.0423645320197044	0.102506714413608	0.21830985915493	0.0585507246376812	0.0238993710691824	0.0204750204750205	0	0.125265392781316	0.219219219219219	0.094273127753304	0.423255813953488	0.329380764163373	0.0836693548387097	0.306918238993711	0	0.155973451327434	0	0.173174872665535	0.400981996726678	0	0.018348623853211	0.0483516483516484	0	0	0.163783160322953	0.0253456221198157	0.103253182461103	0	0	0	0	0.0295698924731183	0.0816777041942605	0	0.0361134995700774	0.173441734417344	0.0168227540756157	0	0	0	0.0402298850574713	0	0.0331143951833607	0	0	0.0667655786350148	0.0539499036608863	0.00863930885529158	0.128690807799443	0	0.0909090909090909	0.0369718309859155	0.105204872646733	0.100781571369807	0.0187590187590188	0	0.0543130990415335	0	0.0599078341013825	0	0	0.0354191263282172	0.0728155339805825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0288753799392097	0	0	0	0	0	0.0326530612244898	0	0	0	0	0	0	0	0	0	0	0	0	0.020933014354067	0	0	0	0	0	0.0709459459459459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0767085076708508	0.111111111111111	0.106649111257406	0	0.0349442379182156	0.0930232558139535	0.172020725388601	0.0502564102564103	0.0796019900497512	0.155348837209302
"Devosia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00786163522012579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180045011252813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171232876712329	0	0	0	0	0	0	0	0	0	0	0	0.00810282201732327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245470485096435	0	0	0.0348432055749129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00735294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216450216450216	0	0	0.0257695060844667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Methylobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0334801762114537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00797780090183836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agrobacterium"	0	0	0	0	0	0	0	0	0	0.0856689582231624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323886639676113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223015165031222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154109589041096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112820512820513	0	0
"Novosphingobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150709219858156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127118644067797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182398540811674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116890707188778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042042042042042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212164073550212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256904303147078	0	0	0.00454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphingobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020857929948839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphingomonas"	0	0	0	0	0	0	0.0665722379603399	0.135135135135135	0	0.059227921734532	0	0	0.0149812734082397	0	0	0	0	0	0	0	0	0	0.140900195694716	0	0	0	0	0	0	0	0.663354037267081	0	0	0	0	0	0	0	0	0	0	0	0.0277382645803698	0	0	0	0	0	0	0.224699828473413	0	0	0	0	0	0	0	0.0328267477203647	0	0	0	0.0109739368998628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237141148325359	0	0.171163575042159	0	0	0	0.223805532271584	0	0	0.345742205677059	0	0	0	0	0.0296397628818969	0	0.335339168490153	0	0	0	0	0	0	0	0	0	0	0.153074027603513	0	0	0.145863925599608	0	0	0.0147465437788018	0	0	0	0	0	0	0	0	0	0	0	0.00970192869666862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0432649420160571	0	0	0	0.0740740740740741	0	0.200581395348837	0	0	0	0	0.100492610837438	0.0975828111011638	0	0.132753623188406	0	0	0	0	0	0.13920704845815	0	0	0	0	0	0.0176991150442478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194260485651214	0	0	0	0.00780437044745057	0	0	0	0	0	0.0618500273672687	0	0	0	0	0	0	0	0	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307692307692308	0	0	0	0	0	0	0	0	0.138775510204082	0	0	0	0	0	0	0	0	0	0	0	0.0133365664403492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0967741935483871	0	0.231226765799256	0.295893122216724	0	0	0	0.107906976744186
"Sutterella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317073170731707	0	0	0	0	0	0	0	0	0	0	0	0.0187353629976581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
