""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"74"	"Gemmataceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775826868109432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"75"	"Pirellulaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263475683390054	0	0	0.0111269906084116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026246719160105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341685649202733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"76"	"Planctomycetaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0379844110220661	0	0	0.0112290730910576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"77"	"Caulobacteraceae"	0	0	0.0309312273774268	0.00978438122848342	0.0126344086021505	0	0	0	0.0490218124578367	0	0	0	0	0.0162988115449915	0.0176748270940828	0	0	0.0220498162515312	0.0216733870967742	0	0	0	0	0.0380139643134213	0	0.0818536162841057	0	0.0168508287292818	0.0971853425385024	0	0.0188797986154814	0	0	0.026707530647986	0	0	0	0.00156690692572861	0.00727969348659004	0	0.0046247635064116	0	0	0	0	0	0	0	0.0294862518089725	0	0	0	0	0	0.00573431028990124	0	0.00732734933137937	0	0	0	0	0.0372872196703594	0	0	0	0	0.0709010339734121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000510427300568762	0	0	0	0	0	0.00516909059050289	0	0	0	0.000289715113471753	0	0.0197880959800561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111607142857143	0	0	0	0	0.0260561598785732	0	0	0.018395179194418	0	0.00861378205128205	NA	NA	NA	NA	NA	NA	NA
"78"	"Aurantimonadaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027787610619469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"79"	"Bartonellaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178934526230175	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"80"	"Bradyrhizobiaceae"	0.027925949168497	0	0.0115169463639355	0.0139518028628375	0.056989247311828	0.0223735408560311	0.0208249899879856	0.018460664583925	0.121205306948505	0	0.0639039504260263	0.0183293269230769	0	0.0438030560271647	0.0047206059940718	0.0360518025901295	0.0939530234882559	0.0103103307472438	0.0047883064516129	0.00643997939206595	0.0369580668088131	0.0216911764705882	0.0685703550629344	0.0633566071890354	0.10267017675818	0.10827197921178	0.0260514752040176	0.0972375690607735	0	0.0434514637904468	0.0434235368156073	0.0631970260223048	0.0938337801608579	0	0.0040006667777963	0.00369747899159664	0	0	0.0272030651340996	0.00532172230285438	0.0306916123607316	0	0	0	0	0.00220264317180617	0.012665449566408	0.00840336134453781	0.100036179450072	0.0394289598912305	0.0596520298260149	0.0938053097345133	0.0111952584787619	0.0784853700516351	0.0372730168843581	0	0.0217988642608536	0.106364172068356	0.0848656294200849	0	0.104003139717425	0.0448527425020265	0	0	0.0317929759704251	0	0.0160019694731659	0.0402930402930403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00748930099857347	0.0343716433941998	0.00707306402216713	0	0	0	0.0159453302961276	0	0.0106010162957771	0	0	0.0104968509447166	0.00811202317720908	0.00274599542334096	0.0359925210345902	0	0.0065865305450354	0.0042501517911354	0.0176974664679583	0.0478796169630643	0.00607476635514019	0	0.00337435490273918	0	0.0107556536127965	0	0	0.0144138372837924	0.0203527815468114	0	0.0298588490770901	0.0271537891878549	0.0418280402788536	0	0.0118897040222616	0.049663928304705	0.110487369226844	0.0155407548366635	0.0316518298714144	0.0334535256410256	NA	NA	NA	NA	NA	NA	NA
"81"	"Brucellaceae"	0	0	0	0.0047109983692698	0	0	0	0.0235728486225504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163284348028925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"82"	"Hyphomicrobiaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284334174991766	0	0	0.0434871376071866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229885057471264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005249343832021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420536183634134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"83"	"Methylobacteriaceae"	0	0	0.0148075024679171	0.0103279579633992	0.00295698924731183	0.063715953307393	0	0	0	0	0	0.00931490384615385	0	0	0	0	0	0.00316455696202532	0	0	0.0440653873489694	0	0	0.00982673907421774	0	0	0	0	0	0	0	0	0	0.00394045534150613	0	0	0	0	0	0.000967585873246251	0.00147151566113096	0	0	0	0	0	0.00992697398448197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124821683309558	0.00510204081632653	0.00627096397841622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051249199231262	0.0108548168249661	0	0	0	0	0	0	0	0	0	0	0.0254407051282051	NA	NA	NA	NA	NA	NA	NA
"84"	"Phyllobacteriaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517719119148316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"85"	"Rhizobiaceae"	0	0	0	0.00905961224859576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122656386893289	0	0	0	0	0	0.0177625428482393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"86"	"Xanthobacteraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00945974353584192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"87"	"Hyphomonadaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494016906356351	0	0	0.00826868109432421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219029262309445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00856327307326356	0	0	NA	NA	NA	NA	NA	NA	NA
"88"	"Rhodobacteraceae"	0	0	0.0241855873642646	0.0472911759376699	0.0602150537634409	0.00413424124513619	0	0	0.0460984933663144	0	0.0313710302091402	0	0	0	0.00878252277966846	0.0449772488624431	0	0	0	0	0	0	0	0	0	0.00346470333477696	0	0	0	0	0	0	0	0	0	0	0.00156222877972574	0.0100282043246631	0.0111111111111111	0	0.00336346436829935	0	0	0.00341953408848044	0	0	0.0298950251026928	0	0	0	0	0	0	0.0072289156626506	0	0	0.0263784575929657	0	0.0099009900990099	0.011286150952269	0	0	0	0	0.0214417744916821	0.107311749727174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445791726105564	0.00241675617615467	0.0222400466676389	0	0	0	0.00854214123006834	0	0.00937445242684423	0	0	0.00116631677163518	0.0131337518107195	0	0.00810221252726706	0	0	0	0.0026080476900149	0.0252100840336134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103718694662282	0	0.0125031895891809	0	0	0.0138221153846154	NA	NA	NA	NA	NA	NA	NA
"89"	"Acetobacteraceae"	0	0	0	0.0023554991846349	0	0	0	0	0	0	0.0247869868319132	0	0	0.00543293718166384	0	0	0.00549725137431284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470185937166061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284380924602596	0	0	0	0	0	0.00341685649202733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"90"	"Rhodospirillaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00834339664068504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060766593954503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"91"	"mitochondria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00875837197320969	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0433450087565674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124631769771131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438058524618889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"92"	"Erythrobacteraceae"	0	0	0	0.0108715346983149	0	0	0	0	0	0	0	0	0	0	0.00494016906356351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854406130268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125284738041002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"93"	"Sphingomonadaceae"	0	0	0	0.0228302228664613	0.0158602150537634	0	0	0.0306731042317523	0	0.028894472361809	0	0	0	0	0.0223954330881546	0.0381519075953798	0	0.0333809718252348	0	0	0	0	0	0.0408585466770106	0	0	0	0	0	0.0049306625577812	0	0	0	0	0	0	0	0	0.00421455938697318	0	0.00630649569056128	0	0	0	0	0	0.0301232314011867	0	0	0	0.0104943385805026	0	0	0.0633390705679862	0	0.0198830409356725	0	0	0	0	0	0.190759254255607	0.00772200772200772	0	0.032902033271719	0.0683885049108767	0.0329886755292959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328131836079918	0	0	0	0	0	0.0206763623620116	0	0	0	0.000386286817962337	0	0	0.000637755102040816	0	0	0.00801043219076006	0.00918506937658784	0	0	0	0	0	0	0	0.00848814862267777	0	0	0.0548317046688382	0	0.0462174025303382	0	0.0786744244877308	0.126026885735624	0	0	0	0.0232371794871795	NA	NA	NA	NA	NA	NA	NA
"94"	"Alcaligenaceae"	0.0050203953561343	0	0	0	0.0190860215053763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456412596987677	0	0	0	0	0	0	0.014802065404475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003154021377256	0	0	0	0	0	0	0	0	0	0.0102459016393443	0.00488567520031268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"95"	"Burkholderiaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412517780938834	0.0327698309492848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228233305156382	0	0	0	0	0	0	0	0.0982522437411431	0	0	0	0	0	0	0	0	0	0	0	0.0535726243889372	0	0	0	0	0	0	0	0	0	0	0	0.0243043325114477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"96"	"Comamonadaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153694148644198	0.004025201260063	0	0.0126582278481013	0	0	0	0	0	0	0	0	0.0216572504708098	0.0383977900552486	0.0079660116834838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115405751969225	0	0	0	0	0	0	0	0	0	0.0502215657311669	0.0103785103785104	0.00148912935570337	0.00205519671168526	0.0126548731199894	0	0.0010170552339227	0.0015748031496063	0	0	0	0	0	0.00108682526264944	0.000521920668058455	0	0.000741015190811412	0	0.00300925925925926	0.00169228599633338	0	0	0.0215726321164156	0	0	0.0015826958586125	0	0	0.000811500115928588	0	0	0	0	0	0	0	0	0	0.000398371104815864	0	0.00121163166397415	0	0	0.00627096397841622	0	0	0	0	0	0.0122656386893289	0	0	0	0.0012554321583776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164958360025625	0	0	0	0.0222167366082449	0.0614510715207849	0	0	0.0457430918595967	0.30824189844348	0.025372660957818	0	0	NA	NA	NA	NA	NA	NA	NA
"97"	"Oxalobacteraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559885827203864	0.0168008400420021	0	0.0379746835443038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00344827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0268620268620269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203441738369549	0	0	0	0	0	0.0396881023304713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128122998078155	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"98"	"Methylophilaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625754748051378	0	0	0.060330747243773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028735632183908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018135622919222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00960922485586163	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"99"	"Neisseriaceae"	0.0520866018198933	0	0	0.0240985685812647	0	0	0	0	0	0	0	0	0	0	0.00515973213305522	0.00542527126356318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191698616436073	0	0.0713417809408089	0	0.00670498084291188	0.0670053217223028	0	0.0132052821128451	0.00141328487785181	0.00341953408848044	0.00370726349031992	0	0	0	0	0	0	0.0286725663716814	0	0	0	0	0	0	0	0	0	0	0.0341394025604552	0.0546163849154746	0	0	0	0	0.0997716668321255	0.0704638872577804	0.0571788246206851	0.0137696419893083	0.0305116570176811	0.122309711286089	0.045868407490122	0.0260707635009311	0.0304294478527607	0.021505376344086	0.0381460995613199	0.0539789880449221	0.0408402922755741	0.0236912495223538	0.0275410645918241	0.0943701903604698	0.0165123456790123	0.0303201241009731	0.0441611947985065	0.00897496457250827	0.0804186877712535	0.229667519181586	0.0505199441254074	0.0208388288050646	0.0304114490161002	0.00981502453756134	0.00585439369348481	0.050169747265183	0	0.0212898212898213	0.0188831939573779	0.0504921984865734	0.0973874982902476	0.0778502272278206	0.0185800899667514	0.0148257393464255	0.0301876770538244	0.0462162638913389	0	0.0140870185449358	0.011546723952739	0.021437946623888	0	0	0.0217917675544794	0.0182232346241458	0.0313199105145414	0.0100753460662344	0	0	0	0.0129406084017383	0.00080091533180778	0	0	0.00922114276304956	0	0.0145305514157973	0	0.00327102803738318	0.00386740331491713	0.00635172687574434	0	0.00358521787093216	0.00670629477213839	0.0685835995740149	0.00736707238949391	0.033921302578019	0	0	0.0116020735620834	0	0	0.00910700733620035	0	0.0137790252615463	0	0	0	NA	NA	NA	NA	NA	NA	NA
